Month,Day,Quarter,Department,team,targeted_productivity,smv,wip,over_time,incentive,idle_time,idle_men,no_of_style_change,no_of_workers,actual_productivity,wip_mean,wip_median,wip_knn,wip_rf
3,7,2,1,12,0.8,15.26,1064.0,4080,63,0.0,0,0,34.0,0.800401961,1064.0,1064.0,1064.0,1064.0
3,7,2,1,11,0.8,11.41,313.0,3420,50,0.0,0,0,58.0,0.800034503,313.0,313.0,313.0,313.0
3,7,2,2,11,0.8,2.9,,960,0,0.0,0,0,8.0,0.755208333,1190.0,1039.0,819.0,516.0
3,7,2,1,9,0.75,18.79,1239.0,5640,45,0.0,0,0,52.0,0.750371895,1239.0,1239.0,1239.0,1239.0
3,7,2,1,10,0.7,21.82,1335.0,6000,30,0.0,0,0,50.0,0.700422,1335.0,1335.0,1335.0,1335.0
3,7,2,1,2,0.7,16.1,928.0,4800,30,0.0,0,1,45.0,0.700106061,928.0,928.0,928.0,928.0
3,7,2,1,6,0.6,23.41,1266.0,2520,23,0.0,0,1,38.0,0.601037091,1266.0,1266.0,1266.0,1266.0
3,7,2,1,8,0.6,30.48,869.0,6720,0,0.0,0,1,56.0,0.600528571,869.0,869.0,869.0,869.0
3,7,2,1,5,0.5,26.82,711.0,7080,23,0.0,0,1,59.0,0.500033898,711.0,711.0,711.0,711.0
3,7,2,2,8,0.6,3.9,,960,0,0.0,0,0,8.0,0.4509375,1190.0,1039.0,818.0,602.0
3,7,2,2,10,0.7,2.9,,960,0,0.0,0,0,8.0,0.441041667,1190.0,1039.0,819.0,571.0
3,7,2,2,6,0.6,2.9,,960,0,0.0,0,0,8.0,0.271875,1190.0,1039.0,818.0,545.0
3,1,2,2,11,0.8,2.9,,0,960,0.0,0,0,8.0,0.960625,1190.0,1039.0,919.0,2501.0
3,1,2,2,12,0.8,4.6,,0,1080,0.0,0,0,9.0,0.902962963,1190.0,1039.0,918.0,2503.0
3,1,2,2,5,0.6,3.94,,0,2880,0.0,0,0,12.0,0.864342593,1190.0,1039.0,913.0,3469.0
3,1,2,1,4,0.75,26.82,1079.0,7020,65,0.0,0,0,58.0,0.850446154,1079.0,1079.0,1079.0,1079.0
3,1,2,1,1,0.75,26.82,1322.0,7140,65,0.0,0,0,59.0,0.850426891,1322.0,1322.0,1322.0,1322.0
3,1,2,2,9,0.75,2.9,,0,3600,0.0,0,0,15.0,0.841,1190.0,1039.0,912.0,3609.0
3,1,2,1,3,0.8,30.1,964.0,5160,50,0.0,0,1,58.0,0.800842424,964.0,964.0,964.0,964.0
3,1,2,1,12,0.8,15.26,1132.0,4080,63,0.0,0,0,34.0,0.800401961,1132.0,1132.0,1132.0,1132.0
3,1,2,1,11,0.8,11.41,357.0,3420,50,0.0,0,0,58.0,0.800034503,357.0,357.0,357.0,357.0
3,1,2,2,3,0.8,4.6,,0,1440,0.0,0,0,12.0,0.795416667,1190.0,1039.0,916.0,3653.0
3,1,2,2,4,0.75,3.94,,0,960,0.0,0,0,8.0,0.7953875,1190.0,1039.0,919.0,3641.0
3,1,2,2,1,0.75,3.94,,0,960,0.0,0,0,8.0,0.794566667,1190.0,1039.0,919.0,3475.0
3,1,2,1,9,0.75,18.79,1193.0,6240,45,0.0,0,0,52.0,0.750395513,1193.0,1193.0,1193.0,1193.0
3,1,2,1,2,0.7,16.1,817.0,5520,30,0.0,0,1,45.0,0.700516224,817.0,817.0,817.0,817.0
3,1,2,1,10,0.7,21.82,1576.0,6000,30,0.0,0,0,50.0,0.700422,1576.0,1576.0,1576.0,1576.0
3,1,2,2,2,0.7,3.9,,0,1200,0.0,0,0,10.0,0.6825,1190.0,1039.0,917.0,3658.0
3,1,2,1,6,0.65,23.41,1262.0,4560,35,0.0,0,1,38.0,0.650962281,1262.0,1262.0,1262.0,1262.0
3,1,2,1,8,0.65,30.48,953.0,6720,26,0.0,0,1,56.0,0.650421429,953.0,953.0,953.0,953.0
3,1,2,1,5,0.6,26.82,919.0,7080,23,0.0,0,1,59.0,0.600040678,919.0,919.0,919.0,919.0
3,1,2,1,7,0.5,30.48,1161.0,6600,0,0.0,0,1,55.0,0.500610909,1161.0,1161.0,1161.0,1161.0
3,1,2,2,10,0.7,2.9,,0,960,0.0,0,0,8.0,0.477291667,1190.0,1039.0,919.0,3903.0
3,1,2,2,8,0.65,3.9,,0,960,0.0,0,0,8.0,0.2640625,1190.0,1039.0,919.0,3825.0
3,2,2,2,12,0.8,4.6,,1080,0,0.0,0,0,9.0,0.92,1190.0,1039.0,859.0,784.0
3,2,2,2,5,0.6,3.94,,1440,0,0.0,0,0,12.0,0.909391667,1190.0,1039.0,906.0,709.0
3,2,2,1,1,0.75,26.82,1574.0,7080,75,0.0,0,0,59.0,0.900061017,1574.0,1574.0,1574.0,1574.0
3,2,2,2,3,0.8,4.6,,1440,0,0.0,0,0,12.0,0.894444444,1190.0,1039.0,906.0,582.0
3,2,2,2,4,0.75,3.94,,960,0,0.0,0,0,8.0,0.881575,1190.0,1039.0,818.0,601.0
3,2,2,2,1,0.75,3.94,,960,0,0.0,0,0,8.0,0.880754167,1190.0,1039.0,818.0,657.0
3,2,2,1,4,0.75,26.82,1104.0,5880,65,0.0,0,0,59.0,0.850084211,1104.0,1104.0,1104.0,1104.0
3,2,2,2,9,0.75,2.9,,1800,0,0.0,0,0,15.0,0.821666667,1190.0,1039.0,709.0,578.0
3,2,2,1,12,0.8,15.26,1069.0,4080,63,0.0,0,0,34.0,0.800401961,1069.0,1069.0,1069.0,1069.0
3,2,2,1,3,0.8,30.1,756.0,6960,63,0.0,0,1,58.0,0.800071839,756.0,756.0,756.0,756.0
3,2,2,1,11,0.8,11.41,338.0,3420,50,0.0,0,0,58.0,0.800034503,338.0,338.0,338.0,338.0
3,2,2,2,11,0.8,2.9,,960,0,0.0,0,0,8.0,0.758229167,1190.0,1039.0,819.0,463.0
3,2,2,1,10,0.75,21.82,1499.0,6000,34,0.0,0,0,50.0,0.750608,1499.0,1499.0,1499.0,1499.0
3,2,2,1,9,0.75,18.79,1247.0,6240,45,0.0,0,0,52.0,0.750395513,1247.0,1247.0,1247.0,1247.0
3,2,2,2,2,0.7,3.9,,960,0,0.0,0,0,8.0,0.741,1190.0,1039.0,818.0,574.0
3,2,2,1,8,0.7,30.48,923.0,6840,30,0.0,0,1,57.0,0.700505263,923.0,923.0,923.0,923.0
3,2,2,1,6,0.7,23.41,1180.0,4560,30,0.0,0,1,38.0,0.700246491,1180.0,1180.0,1180.0,1180.0
3,2,2,1,2,0.7,16.1,957.0,5400,40,0.0,0,1,45.0,0.700051852,957.0,957.0,957.0,957.0
3,2,2,1,5,0.65,26.82,1001.0,7080,26,0.0,0,1,59.0,0.650044068,1001.0,1001.0,1001.0,1001.0
3,2,2,1,7,0.6,30.48,1017.0,6840,25,0.0,0,1,57.0,0.630402924,1017.0,1017.0,1017.0,1017.0
3,2,2,2,8,0.65,3.9,,960,0,0.0,0,0,8.0,0.560625,1190.0,1039.0,818.0,597.0
3,2,2,2,7,0.5,3.9,,960,0,0.0,0,0,8.0,0.560625,1190.0,1039.0,818.0,584.0
3,2,2,2,10,0.7,2.9,,960,0,0.0,0,0,8.0,0.39875,1190.0,1039.0,818.0,521.0
3,3,2,2,12,0.8,4.6,,2160,0,0.0,0,0,9.0,0.922839506,1190.0,1039.0,892.0,803.0
3,3,2,2,11,0.8,2.9,,2400,0,0.0,0,0,10.0,0.874027778,1190.0,1039.0,864.0,578.0
3,3,2,2,2,0.75,3.9,,1920,0,0.0,0,0,8.0,0.819270833,1190.0,1039.0,849.0,626.0
3,3,2,2,4,0.75,3.94,,1920,0,0.0,0,0,8.0,0.813309028,1190.0,1039.0,849.0,632.0
3,3,2,2,1,0.75,3.94,,1920,0,0.0,0,0,8.0,0.812625,1190.0,1039.0,849.0,656.0
3,3,2,1,12,0.8,15.26,470.0,4080,63,0.0,0,0,34.0,0.800401961,470.0,470.0,470.0,470.0
3,3,2,1,3,0.8,30.1,735.0,6960,63,0.0,0,1,58.0,0.800071839,735.0,735.0,735.0,735.0
3,3,2,1,11,0.8,11.41,560.0,3420,50,0.0,0,0,58.0,0.800034503,560.0,560.0,560.0,560.0
3,3,2,2,3,0.8,4.6,,1920,0,0.0,0,0,8.0,0.786631944,1190.0,1039.0,849.0,556.0
3,3,2,2,5,0.7,3.94,,1440,0,0.0,0,0,12.0,0.75885,1190.0,1039.0,906.0,596.0
3,3,2,1,10,0.75,21.82,1674.0,6000,34,0.0,0,0,50.0,0.750608,1674.0,1674.0,1674.0,1674.0
3,3,2,1,9,0.75,18.79,290.0,5040,45,0.0,0,0,52.0,0.750347333,290.0,290.0,290.0,290.0
3,3,2,1,2,0.75,16.1,971.0,5400,45,0.0,0,1,45.0,0.750140741,971.0,971.0,971.0,971.0
3,3,2,1,1,0.75,26.82,1322.0,7080,45,0.0,0,0,59.0,0.750050847,1322.0,1322.0,1322.0,1322.0
3,3,2,1,4,0.75,26.82,1054.0,7080,45,0.0,0,0,59.0,0.750050847,1054.0,1054.0,1054.0,1054.0
3,3,2,1,5,0.7,26.82,992.0,6960,30,0.0,0,1,58.0,0.700556897,992.0,992.0,992.0,992.0
3,3,2,1,8,0.7,30.48,914.0,6840,30,0.0,0,1,57.0,0.700505263,914.0,914.0,914.0,914.0
3,3,2,1,6,0.7,23.41,1128.0,4560,40,0.0,0,1,38.0,0.700246491,1128.0,1128.0,1128.0,1128.0
3,3,2,1,7,0.65,30.48,935.0,6840,26,0.0,0,1,57.0,0.650596491,935.0,935.0,935.0,935.0
3,3,2,2,10,0.75,2.9,,960,0,0.0,0,0,8.0,0.628333333,1190.0,1039.0,818.0,620.0
3,3,2,2,8,0.7,3.9,,960,0,0.0,0,0,8.0,0.625625,1190.0,1039.0,818.0,654.0
3,3,2,2,7,0.65,3.9,,960,0,0.0,0,0,8.0,0.625625,1190.0,1039.0,818.0,660.0
3,3,2,2,9,0.75,2.9,,1800,0,0.0,0,0,15.0,0.505888889,1190.0,1039.0,709.0,578.0
3,3,2,2,6,0.7,2.9,,720,0,0.0,0,0,6.0,0.394722222,1190.0,1039.0,948.0,579.0
